"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"20662",0.0178127451401835,5.53689133000917,0.214109308972634,0.834010886016444,0.890919498823987,-7.16788200773806
"100529077",-0.110463270174217,-1.0812645951712,-0.2140805364486,0.834032826467036,0.890919498823987,-5.72882372448986
"76559",-0.0207619746670193,5.80920371737119,-0.214072305383787,0.834039103081554,0.890919498823987,-7.15195583623565
"80985",-0.0198216146991301,6.84665198190838,-0.213797684420098,0.834248522665893,0.891029781038102,-7.21053695897891
"360213",0.0708507012940187,3.33672300273066,0.213789053782318,0.834255104405264,0.891029781038102,-6.18217613832603
"67235",0.102558497724056,1.02597888967128,0.213664091228228,0.834350402533234,0.891071344886824,-5.94380989394862
"320469",0.047468941690596,1.46868872960711,0.213584760850475,0.834410902372265,0.891075741677903,-6.58066957214412
"109934",-0.0319522957420109,5.73039208729893,-0.212988449447624,0.834865703539724,0.891501187752825,-7.17321281320912
"75452",0.0235656066918679,4.55415462365899,0.212727845528222,0.835064483296325,0.891608264666968,-6.91597158349591
"12340",-0.0226342247164641,5.61335895686648,-0.212706048513216,0.835081109852555,0.891608264666968,-7.14135405405602
"56485",0.19608909492308,-3.75336761730408,0.212622496548153,0.835144843268614,0.891608264666968,-5.17979566700423
"26914",0.0217592973094414,6.19191858574803,0.212561142983166,0.835191644528587,0.891608264666968,-7.17748232899279
"74116",-0.0958043005443713,0.786963463566713,-0.2123734234618,0.835334843393116,0.891700902734536,-6.11558360906132
"73750",-0.0394848475283038,3.26606715485018,-0.211413884442445,0.836066908582001,0.892422087209911,-6.79275579402123
"216829",0.0496393928440104,2.56322610008524,0.211293735383854,0.83615858571103,0.892459666953273,-6.29084079077074
"65970",-0.0294586659908695,7.47889573768879,-0.211159993285139,0.836260637665562,0.892508314267055,-7.18033135206227
"66528",-0.193580778637445,-1.94746900043315,-0.211056571069484,0.836339556153778,0.892520073318386,-5.30475811633942
"76615",-0.219262851374782,-4.16157191023775,-0.210896613716669,0.836461618620622,0.892520073318386,-5.11700016232019
"210297",0.0307183868620342,0.139907935826628,0.210886941194283,0.836468999805045,0.892520073318386,-6.70529807416751
"12223",0.196089094923081,-1.0641269821542,0.210807639274248,0.836529516389497,0.892520073318386,-5.18008530617045
"73813",0.16335833715334,-1.25042842711292,0.210757264344192,0.836567958884227,0.892520073318386,-5.54078870846877
"26426",0.0382432110340241,4.23080709497381,0.210701517264165,0.836610501527371,0.892520073318386,-6.81992475753202
"100502920",-0.0797681711321595,-0.332089716579814,-0.210546010000216,0.836729177676495,0.892586427539611,-6.11446650381778
"330354",-0.0464273252765106,-1.93870252616964,-0.210397461702812,0.836842546968382,0.892645145867399,-6.49412701427507
"13854",-0.0198210492901127,6.01041706190234,-0.210325869821609,0.836897185922377,0.892645145867399,-7.14456665625112
"13841",-0.0446694556628096,2.23920817845418,-0.209999132595233,0.83714656317148,0.892812401697308,-6.96383257783786
"69981",0.0182699038903387,6.45213929077311,0.209972380889148,0.837166981824374,0.892812401697308,-7.21147944583584
"19123",-0.237076261476763,-1.98499780579874,-0.209885897208783,0.837232992675443,0.892822551703286,-5.12065788263187
"68185",0.0743454290104039,0.509169341011169,0.20964594786353,0.837416146831373,0.892908432719687,-5.89848002361991
"545812",-0.20376815391391,-2.5385842027467,-0.209632352805517,0.837426524283169,0.892908432719687,-5.12069575970942
