EntrezID	Length	MCL1-LA_BC2CTUACXX_GATCAG_L001_R1
328274	3331	70
238692	2742	141
408067	1671	60
238693	2359	62
170763	2710	153
212276	4971	315
100416706	4835	349
212281	5179	345
100862130	1261	6
408068	4504	95
235907	3960	236
68271	2908	12
22746	2218	29
72958	3274	14
320163	2987	2
212569	2321	20
408058	598	111
666185	2884	1
102402	1576	1
666272	1575	0
210009	3692	355
69577	2362	263
69315	1808	6
210044	4211	0
210106	3997	1144
210373	841	0
78925	2665	147
28114	4279	3223
76980	2682	3
28077	862	587
67550	2122	0
74280	1044	0
75086	505	0
73584	682	0
218333	7675	1624
271127	4974	1
77166	869	0
16371	2062	2255
100503367	732	0
328287	5099	445
16372	2463	4029
78446	585	0
50916	2601	11
407785	567	630
94066	902	0
100504662	867	0
432777	1306	0
210992	1605	505
13162	3456	1
218335	2378	2329
21752	3426	159
22598	4405	5
74338	2439	3
71390	1535	0
20499	5131	744
72293	3222	25
100862265	473	0
69716	2267	107
105246	2407	870
71164	1301	1
72948	5090	290
74470	3632	59
105243	2490	0
211446	4596	849
11624	4732	3
18570	1524	1916
66945	2859	4035
67433	8615	571
432779	2746	13
238722	1629	27
100042547	1796	54
235956	1383	62
80898	4014	1916
12380	2894	1372
18548	2516	4
751556	96	5403
192657	3652	3818
93692	1327	382
73296	4937	280
75571	1053	9
218341	2906	154
238725	2146	0
77041	3657	292
218343	5381	716
238726	1434	2
78771	4289	9
105377	3742	402
72371	5633	123
382823	991	249
68675	4070	640
75507	1395	0
73093	4100	5
13865	2432	3
320174	2305	1
105171	4089	2779
100043074	2220	1
319983	1407	0
110789	19328	4
80289	3128	1136
67486	3060	93
72852	3881	67
100502757	4628	16
12626	1013	1028
100628621	59	0
17260	6565	26
100502774	419	0
320203	1368	0
723967	72	0
72677	1102	0
553095	531	0
320919	2348	7
72745	2746	523
66671	1976	276
218397	5101	2153
12867	449	74
667230	483	8
13612	5358	3
12950	5055	0
13003	14689	37
100042940	2690	0
108138	1547	244
66074	10809	739
435376	1176	1
66475	555	3777
66795	1609	187
100042959	1243	1081
320297	2807	1
66970	6656	179
373852	5617	3
74156	3049	3
69085	1532	617
76722	1486	0
19418	7235	34
17686	3945	509
13361	5290	499
218440	3940	5
73942	1383	74
218441	5451	454
79401	1602	0
218442	5319	2443
21828	3202	7
382793	6275	405
76469	11850	56
100502942	907	0
408254	2990	0
100715	1873	326
26556	5716	904
57748	8780	1071
619883	348	73
12116	2071	0
64918	2090	0
74129	2979	0
105364	950	0
11881	3989	782
218454	4348	1064
107767	3588	1674
328309	2177	26
11774	4020	1611
21371	503	1197
18420	1182	0
218460	3063	537
218461	4931	19
100504102	1498	0
72114	1894	187
100316813	104	0
100217450	126	0
66549	3198	1358
12919	1681	0
268686	300	0
14063	2768	2373
14062	3296	331
544963	5771	2225
14064	2464	0
75209	4252	144
67463	3033	248
271144	3315	12
27015	4226	276
68018	5363	2001
15357	4430	1689
218476	5095	749
66479	1140	2
320557	4590	102
59050	2686	1016
320806	5367	366
15212	1905	694
13803	4743	190
100039691	3161	0
328314	1297	0
403201	558	0
110596	6259	289
105372	4071	835
68558	1750	220
218490	1129	5590
100504225	1542	18
15229	2461	1
70090	1186	0
68344	2252	0
380863	1155	0
218503	5119	1558
238799	5519	2750
432798	447	4289
69382	476	3
69603	718	0
238803	2758	6
68927	1675	227
218506	1848	241
320893	1721	7
17755	11852	1784
27220	874	2
78038	2124	559
544971	9921	2997
20365	589	337
20595	1404	411
17948	4823	63
17951	5293	170
17952	6705	106
17940	5361	6
100862307	951	39
23894	1707	247
18260	3192	2454
218518	3382	1621
19356	2847	448
108143	2126	1257
76041	2705	192
12572	7598	596
66128	716	178
26886	1239	199
268697	2316	110
69048	3179	1562
544973	411	367
619937	648	15
328324	2439	0
71174	1285	0
78136	405	0
18708	7380	4029
17079	2326	0
328329	10671	2443
76624	677	1
621312	932	107
432800	1455	24
218543	4063	1916
59079	6592	8107
75805	3780	927
218544	2716	101
66975	4833	720
81003	4258	233
238831	2367	327
60411	1832	70
108154	4822	5
667518	407	3753
67285	1884	386
67288	1688	148
77803	1310	0
52882	5828	1
66763	2157	0
71816	3785	20
15550	4441	0
76582	4282	729
100504500	997	9
66254	2545	158
16563	4208	648
100040322	1898	9
621156	605	249
105120	5610	1
72257	622	0
67263	5458	1550
75616	1864	611
75597	680	285
71991	2107	223
74559	5439	887
218581	2530	38
238871	7049	488
100862401	2397	0
100124489	81	0
100316683	80	0
67295	8500	0
100504609	444	0
238875	2055	0
20620	2802	8136
73129	938	0
238880	2737	0
73274	3624	4025
100504654	415	3190
218613	5277	1422
26401	6963	1809
100504675	1799	21
77318	3577	6
16195	5452	6782
218624	3680	0
13206	2849	0
268706	8913	310
19012	1536	138
72198	3309	1614
218629	4098	577
218630	1876	44
622408	2354	0
735309	109	0
100190765	80	0
723868	91	0
100038414	2943	0
69590	1016	214
238896	1704	0
14938	878	1
14945	792	0
71690	2103	1550
408066	8162	132
70917	2567	1
100861641	604	0
170625	4447	642
56534	781	0
218639	3361	509
319803	3687	1
17993	1534	1508
14313	2337	145
75161	1412	0
17434	1889	1550
16398	4218	1062
109700	5984	47
105083	1572	120
670198	1269	5
100038421	958	0
623174	354	96
16392	2526	1
52552	3088	477
623312	1622	0
13723	2622	127
100861680	606	0
15165	7911	0
71100	922	0
59054	1590	633
75890	994	0
14165	4572	2
18115	3526	934
218693	4709	1727
67392	2700	1077
791300	2659	128
67304	1128	5
633640	2318	294
56838	3740	25
73480	547	0
208715	3283	1775
245269	4103	44
72465	2965	2977
100040377	1236	118
380878	886	0
52673	831	0
54382	857	0
333467	925	0
673151	1658	73
100861977	1664	42
100861753	1669	138
100861986	1596	791
639910	1426	0
236546	881	0
100038937	708	0
638189	506	0
625360	1659	0
236219	878	0
100040657	657	0
100040671	2174	13
100040682	865	32
544990	957	0
320333	1413	0
73549	1702	0
100040697	780	6
100862064	742	0
100038846	993	0
666890	1990	0
100041840	1573	0
100862069	742	0
100040859	706	0
100040870	967	1
100040880	858	0
100040923	657	0
100040852	5217	0
100040897	1206	0
100041012	865	3
100041019	759	0
545007	1815	0
100041054	615	0
623078	780	0
100041076	615	0
100041119	977	0
554327	1885	2
100041139	1022	0
100041177	615	0
100169868	1376	3
100040928	732	0
666549	1239	0
100041262	780	0
665981	615	0
100041283	766	0
673676	666	0
100041317	615	0
100041306	519	0
100041336	657	0
666800	1206	0
100041374	732	0
108978	2065	1
666772	660	0
666765	615	0
666329	519	2
666750	657	0
100041678	875	57
100036571	1146	15
100036572	1465	37
666706	615	0
100041184	708	0
100041825	657	0
100036568	2738	2
100041515	780	0
622931	1294	0
100041598	615	0
100041279	618	0
100041651	765	0
622640	615	1
100042054	800	0
100041702	1146	0
100862207	759	0
100861615	2277	27
100861646	980	0
100861657	1674	0
544998	657	0
100041958	1155	0
100041964	615	0
100042024	732	4
100041664	618	0
100504200	657	1
100041151	684	3
666918	918	3
100504413	522	0
100504218	618	0
100042100	1410	0
100038847	1955	1
100042129	849	0
100042149	2139	0
626456	732	0
100042182	732	0
100042217	615	0
100042235	795	2
545013	997	0
68308	1293	0
100041874	2149	5
100042304	695	0
218695	1124	14
286940	9067	4841
13421	3702	1
66082	2018	117
67053	2467	363
218699	2840	431
68263	1485	1223
71393	1649	196
93732	2628	21
100861833	907	0
268709	3144	59
100504681	476	0
18300	1251	1
74430	2751	9
74859	1097	0
100041948	920	1961
14198	987	27
100042415	2774	92
19270	9190	3313
218734	2477	337
54713	2304	0
27062	5529	0
328354	1921	0
72003	2946	1
218739	1240	0
238939	2135	0
66231	1148	1365
246103	6853	2264
66413	1296	1411
258387	951	0
18330	954	0
16188	1394	56
218756	7389	633
674895	3348	0
218763	1662	1
71147	3752	93
59007	2901	653
21974	5633	3152
218772	2775	25
21834	6555	138
353187	4640	3372
66480	1841	12410
69721	4592	105
22194	1386	446
100861885	364	0
218793	1374	178
100039452	657	0
432825	1004	0
18074	4884	38
68045	1510	886
14702	3826	10
67509	2304	106
16529	3364	7523
74571	879	12
67725	2523	286
70601	3125	804
105428	3149	426
100504266	669	1
108671	1631	645
66242	566	481
76670	3800	5
11750	2965	2053
74843	1829	31
19056	3881	1254
75602	751	3
78787	6495	801
100504278	1046	31
59011	1294	3
68760	3922	5
218811	4515	3246
73068	3344	359
76133	1088	8
66121	595	677
268721	6073	2399
17423	3907	592
12325	3703	605
18792	2343	674
22330	5229	6551
55946	4424	599
11534	1952	1111
54169	7337	1098
435391	1103	0
27389	1963	6
67630	6997	1130
22334	1662	2786
69156	2241	53
319486	2176	5
100861834	912	0
218820	4213	578
76633	911	69
74896	976	0
791307	2731	0
268723	2791	1
16531	7827	21
620499	714	452
71228	7853	2079
105418	1492	0
218832	4683	643
20088	875	12218
70955	986	0
75862	774	0
432830	608	2
328365	7525	4903
100526533	85	0
77592	3858	0
105675	1549	583
68173	1777	141
74272	868	0
71918	4375	687
11744	2395	1255
211623	451	14
66039	2355	650
105594	1653	0
278672	2010	8
100039484	870	0
100039175	1547	1
100039192	1732	56
100039213	1660	0
100039227	2334	1
100039503	870	0
100039246	1122	0
100039257	1732	0
100039280	1714	0
100039293	2334	0
71106	3387	130
83997	4501	6291
100039353	357	0
211922	5432	904
11843	2042	9747
211948	3529	874
110083	10638	4
142687	2101	5
72993	6961	1312
15209	1138	0
171463	8220	76
665333	853	151
71704	3585	2516
218850	7577	1049
320234	2951	269
238988	6083	12
100502956	629	0
100504469	1855	0
22418	4373	906
12294	3695	3
319476	7318	0
80795	1018	863
56249	2121	365
50905	2061	57
218865	5891	756
12289	9252	33
75901	5616	1115
21881	3207	7811
100526475	60	0
18753	2775	3006
328370	2372	420
54650	8122	861
69179	3738	557
66175	1179	41
16427	3145	10
16426	2819	2
16424	3077	0
23955	2714	344
69019	1006	1765
76485	2521	518
30877	1884	3945
100217431	59	77
100217423	54	40
66923	8117	3070
66487	403	121
70021	1410	202
192187	7995	109
100861939	591	0
64652	5586	5871
21924	703	19
218877	3686	65
71838	1984	78
104416	3406	2331
110084	12872	23
12339	3562	1472
24056	2482	1189
67011	1905	478
74427	4238	2522
382864	2835	1
56794	2618	139
26363	1942	458
105522	5229	1845
320621	3897	1
78754	2341	295
105638	3016	779
218885	2062	417
17695	522	0
27057	3577	308
53600	1162	941
26430	4391	841
239017	3449	1
67085	398	0
12647	2810	0
20508	2414	0
319955	8422	969
320321	2780	0
107751	1550	0
100504518	5547	0
69069	1473	0
105511	1694	1
320736	2743	10
545030	9681	0
67580	2717	3
622657	237	43
239027	2598	3
100862308	2257	0
26419	5756	1067
268729	4113	0
19256	3090	0
14560	2512	9
12165	2988	0
19661	5276	0
382867	4301	3
432838	1903	0
105518	1338	25
239029	2126	9
11752	1871	1162
19065	1903	0
432839	1601	8
319508	4184	67
75698	3454	118
14661	3158	2958
100041231	632	258
69134	367	537
20618	732	227
105450	3935	125
12166	5332	3078
78243	778	1
24131	6016	125
30044	2869	0
218914	4585	3049
14803	3428	1
723847	98	0
239036	1162	0
218921	839	0
72972	7540	1762
57811	1659	4
239037	4317	5
239038	2781	0
170677	4304	579
70045	756	147
66092	3081	5389
18183	4036	0
75170	927	0
100503038	2706	0
73591	396	0
328381	1296	15
52588	2476	2210
100503457	841	1
70564	1537	508
71200	592	1
69496	995	0
11720	3208	19
20387	2775	0
17194	923	0
20390	1326	683
666186	504	0
100041722	613	1
100042114	654	0
666376	504	0
666207	504	0
666214	613	0
100503856	844	0
73553	912	0
666233	606	0
100040771	759	0
666253	873	0
666298	636	0
100504358	672	0
100042055	847	0
100504444	504	0
100042130	555	0
666420	672	0
100041106	1566	565
666485	504	0
71826	883	0
666502	549	0
100861719	549	0
100042342	836	0
666561	672	0
13586	713	0
53877	462	0
93725	471	0
503844	708	182
630952	444	9
13587	716	0
74954	1289	0
666647	621	0
666660	792	0
666675	792	0
666678	672	0
385138	899	0
666723	792	0
666744	1240	0
19214	3187	0
100124437	69	0
73895	2282	11
19217	3768	45
70561	4028	2128
70713	2444	63
50527	4418	1529
100503256	404	1
67089	1564	2039
100504523	569	4
56291	4258	691
54342	2536	476
218952	3243	3089
67651	735	1
114874	5198	629
100628600	93	0
320367	2557	0
666834	504	10
218963	703	7856
100041724	676	0
12159	1994	16
100502795	693	0
72391	773	41
12793	1484	846
63985	4171	1602
328388	2919	6
68755	1202	303
74480	7422	123
14528	2764	1506
218973	4174	306
67296	2154	645
218975	4493	3305
16854	1406	10372
218977	4642	113
78938	3634	764
100504663	3451	435
16709	4485	5778
73961	825	0
93834	5849	275
624367	1599	0
218989	5218	454
18424	1737	0
606497	743	0
100041864	684	5393
66770	1629	0
218993	1115	0
105504	4659	2170
74385	3165	487
70646	4597	1024
67082	1167	0
75288	1881	0
67419	2748	0
258487	1582	0
259147	1006	0
258485	1006	0
100041975	219	0
258314	1110	0
258313	966	0
258316	1035	0
258039	936	0
258275	972	0
258486	957	0
258360	981	0
258659	1044	0
258657	994	0
258658	942	0
257909	1065	0
239081	3162	0
258660	939	0
258662	936	0
258663	930	0
258661	936	0
258233	1144	0
73889	600	0
258422	1120	0
219019	936	0
257884	972	0
258296	1175	0
258295	945	0
258264	955	0
258113	924	0
56858	1021	0
219022	3653	480
239083	1508	9
85029	325	13
11546	1788	749
21745	8163	743
546611	1602	7
328399	2046	24
66246	1608	282
11792	1307	299
219024	2753	668
18950	2941	1565
667034	1223	53
75019	1665	1
328401	1187	0
497113	579	0
497106	438	0
404319	1132	0
11727	1275	0
58809	1996	114
219026	1257	0
78416	1072	0
19752	970	104
54159	759	0
11731	438	0
503847	462	0
93726	691	0
75377	1140	0
638695	1157	0
669149	2574	0
22301	2942	7
434459	1581	0
545047	851	0
219033	695	48
278676	1461	43
93719	713	0
52535	1623	431
214922	2334	46
29811	2157	347
219038	628	0
497071	614	0
268739	5643	1540
100502764	713	77
69890	3317	934
619301	1227	12
258420	936	0
15381	2844	6901
77945	5213	19
114741	4491	1815
67772	8190	2154
100217445	99	1
100861840	254	27
76338	2756	402
268741	4458	1939
56335	2021	394
50524	5336	120
258008	942	0
258424	942	0
258268	957	0
258423	1039	0
627171	332	0
57271	1010	0
57270	1868	0
57269	1679	0
100042372	330	0
667441	417	0
633740	343	0
667449	338	0
671652	337	0
436539	341	0
100042410	337	0
627394	338	0
100042419	335	0
277146	340	0
382180	341	0
667476	337	0
671927	336	0
667481	338	0
100101486	332	0
100042444	348	0
640196	343	0
627273	329	0
100043177	341	0
640931	323	0
630415	364	0
436468	349	0
100042470	338	0
328482	340	0
100042479	328	0
100043197	338	0
100038850	338	0
667542	342	0
667547	331	0
100043214	364	4
100101491	342	1
100043202	343	0
667574	220	1
195296	329	0
667583	346	0
385047	335	0
320734	334	0
667596	337	0
667604	337	0
547329	326	0
639655	338	0
634322	361	0
636127	340	0
279872	339	0
100126451	336	0
667626	333	0
620297	341	0
100042560	343	0
667635	329	0
100043218	341	0
100042568	331	0
100043204	364	0
100126452	352	0
100042574	334	0
667660	330	0
100042579	331	0
100126454	277	0
100043270	344	0
100043274	340	0
667681	347	0
100042593	331	0
193574	364	0
547424	352	0
100043282	343	0
279882	340	0
100042607	331	0
100042614	347	0
100126456	368	0
100126457	341	0
547328	337	0
100126458	337	0
100126459	350	0
100126460	331	0
100043308	361	0
634132	332	0
100126462	334	0
328483	338	0
547420	337	0
100126463	339	0
386450	341	0
674098	307	0
627324	337	0
100126464	338	0
667765	333	0
100126465	344	0
100126466	343	0
630061	329	0
630086	341	0
100126469	331	0
436467	364	0
386446	352	0
436479	330	0
100126471	328	0
100043322	344	0
654836	347	0
638566	331	0
667567	451	0
436545	349	0
320898	343	0
630461	338	0
100113414	331	0
21507	347	0
100113413	368	0
213480	341	0
432910	336	0
193587	337	0
195297	350	0
100113412	331	0
547330	361	0
211027	343	0
219060	328	0
627777	341	0
547427	328	0
547428	341	0
100101940	332	0
627813	337	0
100101942	348	0
320913	348	0
100114901	345	40
100114902	9	0
100114904	16	0
100115376	51	1
100118398	59	0
100123473	1105	14
626545	349	1
100124293	62	0
100124294	63	0
100124295	63	0
100124296	63	0
100124335	66	0
100124336	66	0
100124338	63	0
100124339	59	0
100124340	61	0
100124341	55	0
100124342	61	0
100124343	60	0
100124344	61	0
100124345	57	0
100124346	64	0
100124347	55	0
100124348	61	0
100124349	63	0
100124351	62	0
100124352	60	0
100124354	65	0
100124355	58	0
100124356	57	0
100124357	66	1
100124358	57	0
100124359	59	0
100124360	60	0
100124361	65	0
100124362	59	0
100124363	60	0
100124364	57	0
100124365	56	0
100124366	60	0
100124367	60	0
100124368	57	0
100124369	58	0
100124370	61	0
100124371	66	0
100124372	63	0
100124387	61	0
100124388	60	0
100124390	57	1
100124391	59	0
100124392	59	0
100124393	58	0
100124396	59	0
100124397	62	0
654839	62	0
100124398	63	0
100124399	66	0
654838	66	0
100101484	927	6
13135	3735	2182
105501	2749	2175
18348	1030	0
69089	2534	1209
20540	2506	365
68836	412	1195
17387	2597	4344
65107	3013	2945
140743	1887	360
27374	2641	1190
219072	1587	310
16475	3503	350
74359	2585	69
19173	871	655
751525	109	0
73902	4247	1
239096	2728	334
56215	4967	4394
75913	1461	113
58248	1889	482
110794	1238	0
50934	4034	82
239099	5827	117
105651	1852	35
12050	3461	1300
54196	1793	3992
59049	2294	744
13644	3571	883
140806	1064	0
67272	890	1
17888	6079	3
387204	83	0
791403	828	0
140781	6054	4
100124433	77	0
68966	1201	920
239102	8725	416
432855	2487	0
105663	2839	265
11766	2673	806
319984	4489	4
71412	1273	0
667952	531	1672
28200	1658	537
268747	4598	17
12891	2289	0
18185	2468	0
100038376	4874	0
74551	3400	1548
28199	2703	1526
68680	912	0
19186	977	2248
85308	805	54
19188	977	237
268749	3381	771
16391	2688	1451
56739	2055	1
